HourlyActiveSessions,HourlyActiveUsers,EventUtcYear,EventUtcMonth,EventUtcDay,EventUtcHour
59460,59113,2017,2,25,6
78757,78273,2017,3,3,6
90085,89508,2017,3,6,3
105975,105328,2017,3,7,0
45544,45382,2017,1,1,8
100151,99695,2017,1,6,23
71897,71551,2017,1,8,1
82945,82591,2017,1,23,6
75737,75402,2017,2,2,5
66095,65780,2017,2,5,2
86992,86672,2017,2,11,14
91547,91127,2017,2,12,18
86993,86615,2017,2,14,11
63872,63643,2017,2,18,12
89090,88687,2017,1,7,0
95348,94731,2017,2,28,2
79927,79420,2017,3,3,7
89945,89381,2017,3,7,3
92153,91606,2017,3,10,23
59572,59226,2017,3,11,11
89254,88686,2017,3,12,20
261626,260306,2017,3,20,12
106624,105933,2017,3,23,10
109425,108739,2017,3,30,22
83628,83299,2017,2,6,7
236083,235318,2017,2,6,16
77911,77600,2017,2,7,6
185525,184817,2017,2,13,19
97248,96867,2017,2,14,0
79709,79388,2017,2,16,6
70273,70000,2017,2,19,13
185241,184004,2017,3,7,18
87945,87259,2017,3,8,9
90526,89867,2017,3,9,8
111221,110563,2017,3,17,0
60500,60119,2017,3,18,7
90171,89764,2017,1,3,3
103085,102640,2017,1,31,0
53013,52775,2017,2,4,8
80535,80192,2017,2,8,4
84720,84318,2017,2,9,9
86617,86071,2017,3,1,3
99002,98385,2017,3,3,1
127284,126589,2017,3,7,12
57294,56962,2017,3,12,7
139728,138854,2017,3,14,21
91673,91101,2017,3,17,23
216564,215124,2017,3,21,14
204817,203538,2017,3,23,17
104413,103706,2017,3,25,15
81553,81019,2017,3,30,4
59068,58734,2017,4,2,8
71025,70616,2017,4,8,2
100497,100063,2017,1,25,0
65234,64965,2017,1,28,3
106642,106237,2017,2,8,12
163083,162445,2017,2,8,19
52975,52750,2017,2,12,8
52411,52202,2017,2,19,8
129572,129039,2017,2,20,21
159210,158621,2017,2,21,20
92240,91558,2017,2,28,11
136208,135312,2017,3,10,21
102004,101295,2017,3,21,10
99418,98794,2017,3,28,1
106877,106428,2017,1,4,0
80202,79832,2017,1,14,23
277923,277226,2017,1,23,14
168180,167743,2017,2,7,13
214301,213596,2017,2,9,15
82973,82599,2017,2,13,7
79188,78846,2017,2,15,9
90019,89493,2017,3,11,14
115800,115069,2017,3,14,11
85279,84734,2017,3,19,23
186794,185573,2017,3,23,19
95929,95340,2017,3,29,23
76670,76201,2017,4,1,0
93369,92810,2017,2,26,18
95719,94944,2017,3,27,6
159487,158397,2017,3,28,20
85665,85140,2017,4,9,19
174487,173829,2017,1,3,20
86725,86270,2017,1,8,22
88246,87871,2017,1,20,3
55338,55090,2017,1,22,8
272556,271035,2017,2,27,14
160751,159663,2017,3,1,20
175371,174215,2017,3,17,17
98443,97862,2017,3,20,1
97755,97364,2017,2,4,17
197006,196287,2017,2,7,16
84213,83800,2017,2,16,7
74695,74372,2017,2,17,4
70263,69959,2017,2,18,22
161950,161343,2017,2,22,18
104942,104308,2017,3,23,23
60744,60231,2017,3,25,6
94477,93924,2017,4,2,17
199961,199156,2017,1,11,14
60386,60157,2017,1,14,11
174324,173663,2017,1,19,20
172574,171916,2017,1,20,19
58039,57776,2017,2,4,6
62431,62197,2017,2,5,5
82853,82554,2017,2,6,4
84678,84287,2017,2,9,10
75906,75576,2017,2,10,9
250719,249957,2017,2,13,15
142283,141728,2017,2,15,13
192001,191376,2017,2,24,15
95310,94620,2017,3,25,19
60545,60203,2017,4,2,6
89639,89036,2017,4,6,2
255404,253849,2017,2,27,15
214431,213121,2017,2,27,17
84205,83856,2017,1,3,4
91244,90860,2017,1,4,3
180213,179514,2017,1,17,20
173282,172612,2017,1,20,17
131678,131168,2017,2,6,22
77702,77374,2017,2,22,6
69058,68651,2017,2,25,4
83399,82893,2017,3,1,4
75982,75543,2017,3,4,1
68514,68111,2017,4,1,3
90827,90241,2017,4,3,1
109507,109034,2017,1,5,23
121333,120861,2017,1,6,22
61589,61314,2017,1,22,6
82256,81939,2017,1,23,5
120175,119693,2017,2,21,22
138443,137862,2017,2,22,21
82280,81962,2017,2,24,3
176235,175064,2017,3,3,17
92364,91808,2017,3,17,3
93464,92910,2017,3,24,2
82191,81680,2017,4,9,20
98723,98296,2017,1,15,16
204609,203840,2017,1,16,15
106460,106021,2017,1,24,0
203286,202554,2017,2,7,15
190581,189870,2017,2,14,16
75277,74934,2017,2,15,7
214185,213561,2017,2,16,14
84700,84133,2017,2,28,7
91600,90932,2017,3,27,0
119298,118755,2017,1,2,20
169722,168961,2017,1,4,20
92241,91787,2017,1,8,21
147262,146702,2017,1,13,21
94270,93854,2017,1,20,2
81684,81376,2017,1,20,4
54761,54512,2017,1,21,8
79111,78794,2017,1,21,13
150932,150316,2017,2,1,20
92627,92194,2017,2,12,17
114538,114172,2017,2,17,12
87509,87153,2017,2,20,1
87706,87094,2017,2,27,8
80469,79985,2017,3,12,23
121489,120687,2017,3,17,21
209771,208498,2017,3,21,17
191631,190632,2017,3,23,12
84691,84183,2017,4,1,20
90781,90136,2017,4,5,6
83970,83456,2017,4,6,5
106272,105800,2017,1,7,16
140800,140220,2017,1,10,22
88804,88405,2017,1,16,7
55606,55349,2017,1,22,10
73415,73105,2017,1,27,8
77376,77025,2017,1,31,8
71827,71550,2017,2,5,13
83439,83045,2017,2,7,10
73377,73041,2017,2,10,7
79573,79278,2017,2,13,5
130452,129880,2017,1,4,22
70520,70217,2017,1,22,4
89913,89529,2017,1,23,0
96972,96566,2017,1,26,1
58601,58377,2017,2,5,6
81350,81018,2017,2,6,5
90362,89724,2017,3,9,10
221456,220195,2017,3,9,14
83442,82817,2017,3,10,9
91345,90701,2017,3,14,9
59789,59315,2017,3,25,9
71454,70997,2017,4,1,22
178854,178099,2017,1,4,18
124670,124196,2017,1,11,12
102184,101759,2017,1,12,11
204941,204186,2017,1,12,19
86748,86394,2017,1,18,4
126205,125792,2017,1,19,12
120785,120410,2017,1,24,12
90268,89856,2017,1,25,2
170289,169569,2017,1,25,17
100811,100431,2017,1,31,23
80257,79914,2017,2,2,4
71629,71297,2017,2,4,2
115026,114567,2017,2,14,22
175064,174398,2017,2,22,14
76317,75857,2017,2,25,1
68665,68307,2017,2,26,4
94282,93690,2017,4,1,18
65996,65597,2017,4,2,2
95860,95074,2017,4,5,9
62602,62219,2017,4,9,5
79349,79041,2017,1,7,13
80428,80105,2017,1,13,7
95422,94856,2017,2,26,17
59266,58738,2017,3,25,7
185775,185277,2017,1,6,13
274467,273762,2017,1,9,14
80546,80182,2017,1,13,6
54177,53950,2017,1,14,9
87574,87244,2017,1,31,11
135815,135230,2017,2,3,21
106172,105762,2017,2,9,23
83169,82836,2017,2,21,3
84055,83667,2017,2,23,9
162234,161215,2017,3,2,21
99334,98671,2017,3,21,2
81389,80872,2017,4,8,20
58421,58071,2017,4,9,9
77328,76983,2017,1,15,0
84504,84006,2017,3,29,3
93992,93409,2017,3,30,0
181319,180550,2017,1,4,17
54755,54508,2017,1,7,9
86337,85969,2017,1,9,7
85418,85035,2017,1,14,22
85314,85002,2017,1,17,4
197048,196318,2017,1,17,18
182129,181422,2017,1,18,17
82416,82094,2017,1,22,14
115341,114908,2017,1,23,23
97678,97299,2017,2,23,0
107517,106850,2017,3,29,22
97416,96816,2017,4,1,17
97974,97400,2017,4,7,10
53731,53478,2017,1,28,6
75329,75026,2017,1,30,5
89843,89317,2017,4,9,16
80814,80470,2017,1,4,5
177948,177140,2017,1,4,19
87418,87051,2017,1,5,4
58223,57939,2017,1,7,7
130780,130315,2017,1,10,12
188952,188111,2017,1,10,19
94615,94210,2017,1,12,10
192700,191954,2017,1,12,20
87363,87025,2017,1,19,4
86951,86565,2017,1,19,10
123561,123187,2017,1,20,12
78408,78065,2017,1,26,8
66334,66045,2017,2,4,4
61013,60633,2017,2,26,6
261697,260112,2017,3,6,15
87161,86556,2017,3,15,6
99282,98704,2017,3,28,23
114998,114272,2017,3,31,21
61454,61078,2017,4,1,5
90700,90135,2017,4,1,19
64806,64434,2017,4,2,4
88685,88107,2017,4,4,2
95081,94545,2017,4,5,1
193859,193154,2017,1,16,16
75327,74992,2017,1,31,7
111469,111043,2017,2,3,22
84849,84535,2017,2,22,3
69899,69593,2017,2,24,5
136094,135243,2017,3,2,22
107710,107095,2017,3,6,11
59957,59574,2017,3,11,6
95523,94975,2017,3,12,18
238594,237115,2017,3,13,15
192863,191668,2017,3,15,13
84348,83910,2017,3,18,12
94199,93579,2017,3,22,2
54421,54179,2017,1,1,4
103143,102694,2017,1,4,1
75726,75392,2017,1,6,6
78229,77919,2017,1,27,10
87032,86712,2017,1,27,11
74498,74051,2017,4,1,1
188601,187905,2017,1,4,14
69998,69695,2017,1,14,4
143718,143225,2017,2,8,13
83065,82718,2017,2,13,8
94540,93934,2017,3,7,11
56667,56312,2017,3,11,7
97738,97199,2017,4,1,14
92256,91590,2017,4,6,6
69043,68755,2017,1,2,8
123025,122464,2017,1,2,19
108443,107943,2017,1,4,23
70734,70419,2017,1,8,2
98141,97728,2017,1,19,2
86865,86518,2017,1,23,4
76011,75667,2017,2,1,8
159689,159059,2017,2,1,19
99427,99033,2017,2,3,0
88444,88018,2017,2,4,20
94122,93731,2017,2,8,1
62140,61847,2017,2,19,1
82374,82057,2017,2,20,4
98782,98199,2017,3,2,0
55709,55387,2017,3,4,10
80843,80354,2017,3,10,4
119736,119034,2017,3,21,22
137563,136719,2017,3,22,21
123707,122981,2017,3,28,11
67780,67358,2017,4,1,23
86642,86130,2017,4,2,20
115070,114304,2017,4,3,10
144473,143637,2017,4,6,21
118955,118282,2017,4,6,22
94191,93847,2017,2,22,0
246084,244562,2017,3,6,16
108801,108129,2017,3,7,23
121757,120888,2017,3,15,23
90763,90132,2017,3,16,6
91412,90791,2017,3,23,7
231426,229962,2017,3,23,15
215932,215163,2017,1,10,14
166153,165569,2017,1,11,13
94195,93850,2017,1,13,11
55841,55601,2017,1,14,10
193529,192836,2017,1,26,19
98772,97846,2017,3,27,8
96842,96231,2017,4,8,16
83938,83503,2017,1,7,22
56865,56627,2017,1,22,7
83828,83488,2017,2,10,11
52446,52213,2017,2,11,10
202866,201647,2017,2,27,18
173395,172422,2017,3,3,13
101149,100573,2017,3,4,16
80177,79688,2017,3,13,3
92781,92156,2017,3,16,4
215831,214389,2017,4,3,16
75635,75295,2017,1,2,5
95829,95372,2017,1,5,2
79368,79001,2017,1,28,22
73179,72887,2017,2,1,5
66011,65713,2017,2,5,1
190948,190264,2017,2,6,19
57534,57302,2017,2,19,6
178881,177749,2017,3,8,14
157915,156834,2017,3,8,20
87719,87036,2017,3,14,8
94117,93429,2017,3,20,8
84861,84354,2017,3,24,3
211792,211041,2017,1,3,17
91936,91500,2017,1,17,3
80581,80226,2017,2,2,8
88677,88300,2017,2,8,2
86374,85731,2017,2,28,8
170907,169813,2017,3,1,17
108547,107858,2017,3,17,1
86494,85953,2017,3,31,2
50331,50115,2017,1,28,8
68391,68090,2017,1,29,0
171185,170540,2017,1,31,19
181687,181003,2017,2,8,16
82792,82415,2017,2,16,8
75765,75307,2017,3,3,5
68073,67697,2017,3,5,3
120399,119607,2017,3,22,22
187724,186529,2017,4,6,19
174571,173513,2017,4,6,20
86876,86501,2017,1,3,10
95333,94912,2017,1,10,3
83412,83056,2017,2,2,9
91024,90647,2017,2,9,2
77073,76553,2017,2,25,22
107482,106834,2017,2,28,0
86271,85620,2017,3,1,10
76982,76537,2017,3,4,22
98401,97810,2017,3,10,1
81857,81364,2017,3,22,4
114720,114004,2017,4,3,22
85020,84613,2017,1,3,9
89904,89551,2017,1,9,3
195097,194553,2017,2,3,14
91692,91271,2017,2,4,19
84762,84398,2017,2,14,3
64346,64107,2017,2,19,4
54327,54035,2017,2,26,9
87566,86870,2017,3,1,9
219761,218439,2017,3,2,14
98710,98088,2017,3,9,1
89893,89319,2017,3,14,2
99324,98742,2017,3,24,0
93647,93033,2017,3,29,10
90527,89967,2017,4,2,19
126835,126182,2017,4,7,11
145868,145373,2017,1,3,21
72337,72026,2017,1,21,3
87117,86759,2017,1,27,2
95518,94871,2017,2,27,1
170141,169174,2017,2,28,13
146770,145808,2017,3,1,21
113147,112466,2017,3,21,1
81729,81360,2017,1,3,7
73536,73195,2017,1,7,3
82453,81854,2017,3,1,7
102252,101615,2017,3,7,1
92290,91749,2017,3,31,0
75945,75623,2017,2,10,10
127990,127523,2017,2,13,22
165631,164983,2017,2,14,18
83782,83441,2017,2,18,14
145705,145202,2017,2,22,13
72245,71877,2017,1,2,10
78963,78593,2017,1,2,11
111951,111445,2017,1,2,21
101432,101003,2017,1,10,2
102667,102162,2017,1,11,2
77703,77354,2017,1,21,2
55997,55774,2017,1,28,11
50695,50499,2017,1,29,8
95629,95216,2017,1,29,18
84900,84518,2017,1,29,22
80711,80332,2017,1,31,9
80445,80080,2017,2,1,10
84812,84439,2017,2,1,11
138775,138212,2017,2,1,21
120417,120024,2017,2,7,12
94365,93972,2017,2,10,1
73165,72883,2017,2,11,1
54581,54360,2017,2,12,7
92284,91892,2017,2,21,1
90575,89956,2017,3,30,6
186698,185439,2017,4,4,16
155167,154095,2017,4,7,19
61018,60676,2017,3,4,6
87537,87035,2017,3,6,4
94936,94292,2017,4,3,6
80054,79483,2017,4,4,5
81217,80695,2017,4,5,4
85091,84605,2017,4,6,3
94132,93769,2017,1,27,1
91364,90981,2017,2,2,11
69408,69135,2017,2,11,2
167144,166516,2017,2,24,17
90249,89633,2017,3,8,11
55922,55590,2017,3,11,8
72210,71788,2017,3,24,5
109820,109137,2017,4,6,10
188446,187693,2017,1,3,19
93273,92882,2017,1,19,3
154818,154209,2017,1,27,20
160993,160335,2017,1,31,20
167152,165988,2017,3,1,19
92556,91981,2017,3,5,19
71782,71350,2017,3,19,1
62321,61959,2017,3,19,5
80094,79634,2017,3,11,13
149023,148303,2017,3,13,11
203233,202329,2017,1,11,16
102664,102257,2017,1,16,11
172161,171469,2017,2,13,20
198250,197756,2017,2,20,13
197692,196371,2017,2,27,19
98793,98031,2017,4,6,9
59694,59325,2017,4,9,6
103671,103227,2017,1,6,0
101550,101098,2017,1,14,19
210310,209644,2017,1,19,14
93203,92794,2017,1,29,20
87690,87322,2017,2,2,2
96071,95670,2017,2,9,0
148475,147931,2017,2,10,20
73704,73413,2017,2,11,22
84706,84340,2017,2,20,10
86333,85972,2017,2,22,11
68948,68581,2017,3,4,12
92154,91554,2017,3,4,19
176729,175621,2017,3,10,17
67102,66698,2017,3,12,4
96458,95835,2017,3,17,10
66916,66509,2017,3,19,4
205099,203664,2017,3,28,15
247349,246115,2017,4,3,12
185406,184207,2017,4,3,19
79289,78977,2017,1,31,4
84668,84148,2017,3,5,22
78162,77627,2017,3,22,5
96743,96293,2017,1,8,18
125399,124840,2017,1,11,23
93931,93569,2017,1,15,15
84471,84080,2017,1,18,8
106606,106198,2017,1,23,11
97695,97143,2017,3,11,15
79997,79507,2017,3,12,22
122188,121399,2017,3,15,11
213465,212060,2017,3,16,17
182178,180925,2017,3,17,16
152763,151808,2017,3,22,12
217221,216483,2017,1,6,15
64182,63896,2017,1,15,6
106218,105791,2017,1,18,0
181750,180552,2017,2,28,18
191462,190203,2017,3,30,18
98346,97776,2017,4,8,15
205149,203880,2017,3,16,18
108812,108186,2017,3,18,16
202715,201348,2017,3,24,13
96999,96300,2017,3,28,10
93697,93094,2017,4,7,22
75595,75260,2017,2,18,21
175689,175028,2017,2,21,18
93639,93037,2017,3,5,18
63455,63080,2017,3,18,5
80640,80138,2017,3,31,3
83476,83125,2017,2,2,10
88451,88126,2017,2,4,14
87840,87509,2017,2,10,2
78622,78304,2017,2,14,4
89697,89071,2017,3,6,7
82538,82026,2017,3,7,6
216869,215545,2017,3,9,16
102365,101612,2017,3,16,9
89118,88638,2017,4,2,14
56807,56557,2017,2,11,11
95259,94829,2017,2,11,17
82576,82235,2017,2,17,11
101405,100810,2017,3,11,16
141961,141231,2017,3,16,11
108223,107578,2017,3,21,23
143621,142747,2017,3,23,21
231718,230938,2017,1,12,14
69288,69010,2017,1,14,12
91280,90882,2017,2,3,23
104267,103888,2017,2,6,11
191546,190868,2017,2,10,16
56016,55775,2017,2,11,6
84215,83819,2017,2,16,10
89053,88732,2017,2,23,3
110729,110075,2017,3,2,23
97821,97220,2017,3,23,2
97539,96816,2017,4,6,8
60808,60406,2017,4,8,6
81014,80685,2017,2,4,0
162749,162074,2017,2,7,20
83538,83203,2017,2,20,7
141336,140361,2017,3,21,21
207268,205820,2017,3,24,14
84644,83967,2017,3,27,4
66573,66181,2017,4,2,0
206667,205927,2017,1,17,17
94367,93940,2017,1,28,19
132601,132143,2017,2,2,22
167299,166680,2017,2,16,20
177648,177051,2017,2,20,16
87798,87396,2017,2,22,2
119836,119397,2017,2,22,22
167561,166485,2017,3,13,20
92908,92341,2017,3,18,20
290107,288390,2017,3,20,13
205454,204074,2017,3,20,18
87973,87515,2017,4,9,15
76185,75863,2017,1,1,15
75036,74689,2017,1,15,1
96054,95702,2017,2,24,0
87638,87092,2017,2,27,3
154822,153828,2017,3,3,20
86521,85978,2017,3,20,3
92088,91367,2017,3,27,2
83742,83421,2017,1,1,16
76816,76463,2017,1,2,3
95014,94577,2017,1,3,2
116190,115741,2017,1,4,12
97202,96832,2017,1,12,4
98249,97899,2017,1,16,1
82130,81816,2017,2,1,3
94696,94276,2017,2,3,1
93613,93178,2017,2,5,17
69357,69092,2017,2,17,5
88653,88114,2017,3,1,2
97570,96974,2017,3,2,1
82996,82488,2017,3,4,21
198833,197568,2017,3,10,15
69636,69275,2017,3,11,12
60365,60004,2017,3,12,11
105025,104300,2017,3,15,10
102812,102185,2017,3,18,18
83423,82925,2017,3,21,4
79782,79395,2017,4,1,12
137102,136308,2017,4,3,21
107440,106951,2017,1,7,17
83826,83461,2017,1,17,7
74231,73894,2017,1,21,23
170513,169840,2017,1,23,21
171968,171277,2017,2,14,17
187752,187176,2017,2,17,14
179052,177877,2017,2,28,19
131073,130228,2017,3,7,22
189658,188347,2017,3,15,17
200662,199319,2017,3,17,15
87362,86760,2017,3,22,7
192056,190676,2017,4,5,14
174039,173384,2017,1,31,18
198794,197516,2017,2,28,16
99800,99243,2017,3,11,17
116630,115935,2017,3,16,23
123179,122422,2017,3,17,11
210429,209044,2017,3,23,16
153037,152396,2017,1,18,21
97761,97332,2017,1,21,18
90342,89909,2017,1,28,20
82538,82189,2017,2,8,10
73084,72773,2017,2,10,8
162667,162092,2017,2,10,18
52401,52203,2017,2,18,10
84140,83655,2017,3,5,14
139616,138753,2017,3,13,21
77257,76761,2017,3,14,5
208285,206989,2017,3,21,13
76975,76465,2017,3,24,4
108424,108006,2017,1,24,23
222883,222152,2017,1,26,15
194442,193748,2017,1,26,18
65258,64961,2017,1,28,12
178904,178222,2017,2,16,19
86310,85920,2017,2,19,16
91488,90746,2017,3,29,8
210428,209049,2017,4,4,14
198225,197488,2017,1,27,16
201254,200507,2017,1,30,18
185136,184682,2017,2,2,13
84103,83739,2017,2,13,2
91685,91008,2017,3,29,7
90412,89750,2017,3,29,9
218365,216957,2017,3,30,15
181341,180680,2017,1,26,20
97782,97206,2017,4,4,23
91580,91160,2017,1,9,9
76159,75878,2017,2,3,4
69083,68773,2017,2,4,3
208422,207699,2017,2,9,16
84554,84195,2017,2,16,9
114686,114345,2017,2,24,12
85982,85442,2017,3,2,4
73350,72934,2017,3,4,2
65864,65504,2017,4,2,3
86359,85811,2017,4,3,2
84719,84287,2017,1,4,10
88247,87877,2017,1,10,4
87254,86858,2017,1,15,22
88499,88104,2017,1,22,15
87013,86693,2017,1,28,14
91265,90827,2017,2,5,19
60961,60716,2017,2,19,5
199354,198115,2017,3,10,14
96437,95756,2017,3,14,10
153918,152973,2017,3,16,21
196360,195067,2017,3,21,16
59425,58968,2017,3,26,8
132821,131935,2017,3,28,21
64092,63722,2017,4,1,10
205892,204518,2017,4,4,15
227974,226548,2017,4,6,15
117708,117264,2017,1,12,0
99095,98493,2017,2,25,17
123314,122546,2017,3,24,11
97227,96541,2017,4,6,7
89410,88875,2017,4,7,6
62084,61715,2017,4,8,10
164192,163495,2017,1,5,20
74705,74402,2017,1,20,5
85173,84773,2017,1,28,21
95486,95075,2017,1,29,19
76326,76032,2017,1,30,6
63536,63303,2017,2,5,12
62020,61780,2017,2,12,5
71128,70697,2017,2,25,3
156624,155470,2017,3,24,19
75348,74762,2017,3,25,2
82827,82215,2017,3,31,8
194276,193077,2017,3,31,13
171280,169922,2017,4,5,18
265928,265114,2017,1,9,15
174657,173976,2017,1,12,21
57112,56881,2017,1,15,9
155527,154874,2017,1,16,20
194362,193652,2017,1,20,16
68265,67959,2017,1,21,12
68375,68054,2017,1,28,2
79558,79198,2017,2,7,7
72379,72049,2017,2,19,23
169794,169098,2017,2,23,19
105812,105202,2017,2,28,1
95393,94847,2017,3,12,17
171855,170881,2017,3,17,12
97686,96852,2017,3,27,7
148074,147413,2017,1,6,21
59405,59148,2017,1,21,6
78409,78115,2017,1,30,4
57631,57287,2017,2,25,7
195522,194182,2017,3,3,16
100914,100301,2017,3,16,3
68288,68014,2017,1,7,12
113196,112751,2017,1,10,0
90794,90384,2017,1,12,7
192908,192260,2017,2,14,14
73667,73319,2017,2,24,9
96024,95475,2017,4,4,0
94496,93913,2017,4,8,17
86082,85567,2017,4,9,14
81458,81091,2017,1,3,6
82188,81814,2017,1,5,6
89801,89423,2017,1,6,3
76158,75844,2017,1,6,5
78769,78430,2017,1,24,7
155203,154606,2017,2,13,21
195134,194642,2017,2,21,13
80533,79964,2017,3,1,6
96664,96068,2017,3,6,1
82963,82466,2017,3,12,14
247884,246373,2017,3,13,14
156324,155466,2017,3,14,12
184543,183388,2017,3,14,13
177664,176473,2017,3,14,17
204342,203033,2017,3,17,14
72022,71727,2017,1,26,5
57003,56763,2017,2,5,11
60560,60304,2017,2,11,5
88202,87675,2017,3,4,20
149149,148179,2017,3,15,21
82701,82173,2017,3,20,4
213410,211930,2017,3,21,15
185523,184237,2017,3,24,16
168346,167221,2017,4,3,20
86327,85689,2017,3,8,8
174492,173275,2017,3,14,18
105424,104811,2017,3,18,14
82721,82232,2017,3,31,23
107714,107026,2017,4,4,22
214703,213955,2017,1,13,15
77503,77182,2017,1,15,13
65690,65423,2017,1,29,4
222052,221308,2017,2,2,15
93669,93287,2017,2,11,15
79426,79083,2017,2,15,2
83832,83447,2017,2,15,11
101693,101283,2017,2,22,23
122564,122093,2017,2,23,22
244547,243381,2017,2,27,13
68313,67910,2017,3,5,0
171960,170942,2017,4,4,12
76519,76193,2017,2,2,6
70429,70127,2017,2,3,5
67159,66884,2017,2,5,3
77536,77214,2017,2,6,2
159299,158674,2017,2,6,21
86504,86193,2017,2,15,0
77615,77299,2017,2,21,6
162196,161611,2017,2,24,18
81809,81319,2017,2,25,0
81172,80655,2017,3,2,5
66774,66405,2017,3,5,2
175322,174165,2017,3,9,20
101733,100973,2017,3,20,9
204119,202791,2017,3,27,18
106270,105612,2017,3,27,23
149218,148292,2017,3,29,12
157936,157310,2017,1,20,20
151276,150739,2017,2,17,19
85893,85530,2017,2,19,17
100464,100072,2017,2,21,23
145296,144724,2017,2,23,21
88613,88059,2017,2,27,0
121593,120922,2017,3,3,12
67369,67015,2017,3,12,3
83156,82498,2017,3,25,21
73445,72994,2017,4,9,22
189425,188607,2017,1,11,17
99918,99508,2017,1,17,11
139287,138468,2017,2,27,22
169031,167990,2017,3,8,18
58831,58471,2017,3,18,8
173568,172469,2017,3,24,12
83761,83096,2017,3,26,23
100561,99690,2017,3,27,9
118747,118270,2017,1,9,23
88147,87769,2017,1,23,9
164014,163357,2017,2,8,18
52562,52354,2017,2,18,8
74752,74431,2017,2,19,22
160665,159960,2017,2,22,19
121890,121126,2017,3,20,22
157704,156629,2017,3,22,20
58432,57901,2017,3,26,9
75045,74628,2017,1,1,22
117134,116735,2017,1,2,13
103425,102992,2017,1,13,2
70603,70275,2017,1,22,1
81126,80803,2017,1,28,0
140940,140450,2017,2,1,13
117616,117257,2017,2,3,12
124565,124048,2017,2,7,22
65276,64985,2017,2,12,3
89146,88815,2017,2,13,1
79403,79042,2017,2,22,7
126890,126159,2017,3,2,12
66571,66152,2017,3,12,2
93088,92524,2017,3,12,16
135011,134057,2017,3,15,22
201130,200049,2017,3,16,12
201104,199649,2017,3,22,15
90700,90031,2017,3,24,23
239145,238608,2017,1,9,13
85047,84666,2017,1,13,9
101132,100697,2017,1,13,23
250770,250250,2017,1,23,13
78911,78570,2017,2,11,0
209582,208881,2017,2,16,16
187672,186451,2017,3,9,19
58271,57922,2017,3,19,9
73926,73457,2017,3,31,4
138412,137507,2017,3,31,20
159756,159078,2017,1,11,21
60377,60127,2017,1,21,11
96516,96082,2017,2,11,16
84734,84318,2017,2,11,20
243288,242750,2017,2,13,13
90932,90569,2017,2,16,11
96830,96481,2017,2,20,11
74886,74237,2017,3,25,23
72239,71899,2017,1,1,23
85454,85109,2017,1,5,10
81780,81413,2017,1,10,5
96559,96170,2017,1,23,1
77002,76650,2017,1,25,6
78157,77845,2017,1,30,3
107859,107414,2017,2,2,23
92685,92311,2017,2,23,2
88531,87978,2017,3,3,11
69607,69194,2017,3,11,3
61197,60695,2017,3,26,6
94639,94092,2017,3,30,1
83377,82958,2017,1,8,23
84935,84551,2017,1,23,8
78200,77864,2017,1,24,5
207370,206618,2017,2,6,17
148122,147533,2017,2,7,21
70452,70168,2017,2,17,6
79103,78753,2017,2,21,7
105359,104669,2017,2,27,11
187058,185818,2017,3,8,16
99887,99173,2017,3,16,8
156863,155861,2017,3,17,19
102560,101906,2017,3,19,17
86884,86307,2017,3,19,22
168766,167623,2017,3,22,19
58194,57681,2017,3,25,8
90505,89967,2017,3,30,2
227259,225969,2017,4,6,13
74338,74020,2017,1,6,8
61101,60829,2017,1,8,6
91438,90793,2017,3,6,10
198726,197360,2017,3,6,19
77684,77228,2017,3,10,6
194038,192825,2017,3,13,18
95279,94782,2017,3,18,13
59510,59171,2017,3,19,6
92736,92056,2017,3,30,9
49067,48862,2017,1,1,6
128475,127905,2017,1,2,17
102252,101790,2017,1,6,1
96429,95977,2017,1,17,2
120861,120522,2017,1,27,12
164940,164317,2017,2,1,17
52585,52358,2017,2,5,9
80035,79754,2017,2,9,5
91783,91446,2017,2,17,1
95387,94778,2017,3,11,18
144235,143248,2017,3,17,20
72938,72521,2017,3,18,11
214254,212861,2017,3,20,17
94026,93274,2017,4,4,8
98721,98004,2017,4,4,10
190209,188758,2017,4,5,15
65435,65038,2017,4,8,4
201789,201033,2017,1,24,16
94337,93948,2017,2,14,23
100538,100146,2017,2,15,23
198934,198328,2017,2,23,14
200255,199574,2017,2,23,15
58827,58500,2017,2,25,11
74867,74447,2017,3,12,13
224186,223109,2017,3,13,12
88631,87906,2017,3,27,3
195903,195155,2017,1,4,15
91500,91106,2017,1,8,15
74105,73824,2017,1,15,4
57405,57146,2017,1,15,8
157507,156845,2017,1,25,20
135765,135259,2017,1,30,22
145133,144584,2017,1,31,21
178714,177480,2017,3,24,17
174316,173063,2017,3,24,18
169156,168072,2017,3,31,17
100167,99564,2017,4,1,15
198626,197863,2017,1,3,18
104009,103482,2017,1,7,18
92487,92109,2017,1,18,3
82338,81950,2017,1,18,7
95605,95231,2017,1,25,1
83581,83230,2017,2,18,19
82921,82562,2017,2,19,18
167469,166365,2017,3,1,18
218361,217043,2017,3,7,14
85205,84586,2017,3,14,7
78493,78007,2017,3,18,1
158823,158263,2017,1,4,13
197482,196664,2017,1,10,17
206628,205846,2017,1,12,18
88290,87930,2017,1,13,4
103128,102707,2017,1,14,15
85780,85446,2017,1,15,14
89553,89127,2017,1,17,10
113587,113150,2017,1,18,12
179528,178848,2017,1,27,17
179928,179253,2017,2,7,17
